mode,gpus,gpus_per_node,util,algo,dvfs_on,theta,aver_run_E,min_run_E,max_run_E,aver_idle_E,min_idle_E,max_idle_E,aver_turnon_E,min_turnon_E,max_turnon_E,aver_total_E,min_total_E,max_total_E
offline,2048,1,1.0,edf+spt,1,0.9,40416459.337421,40218642.79681,40614275.878032,0.0,0.0,0.0,169760.0,168692.659206,170827.340794,40586219.337421,40388440.866427,40783997.808415
offline,2048,2,1.0,edf+spt,1,0.85,40621030.88183,40421424.157182,40820637.606478,2027833.1,2006384.798798,2049281.401202,86970.0,86331.379309,87608.620691,42735833.98183,42531385.087507,42940282.876153
offline,2048,2,1.0,edf+spt,1,0.8,40861866.061394,40667504.860954,41056227.261834,1947692.95,1912592.724971,1982793.175029,83350.0,82751.519714,83948.480286,42892909.011394,42694410.133927,43091407.888861
offline,2048,2,1.0,edf+spt,1,0.95,40227827.833416,40032468.94884,40423186.717991,2228387.9,2193582.406488,2263193.393512,96290.0,95623.979365,96956.020635,42552505.733416,42353679.530482,42751331.936349
offline,2048,2,1.0,edf+spt,1,0.9,40369342.126868,40169200.34982,40569483.903916,2149692.6,2122483.498847,2176901.701153,91420.0,90753.721373,92086.278627,42610454.726868,42400442.413187,42820467.040549
offline,2048,4,1.0,edf+spt,1,0.85,40546977.660375,40354058.337828,40739896.982922,4362063.2,4308059.41261,4416066.98739,46960.0,46676.182653,47243.817347,44956000.860375,44750817.279779,45161184.440971
offline,2048,4,1.0,edf+spt,1,0.8,40776995.609232,40580060.107416,40973931.111048,4140029.9,4073514.633922,4206545.166078,44420.0,44154.894246,44685.105754,44961445.509232,44726368.49202,45196522.526444
offline,2048,4,1.0,edf+spt,1,0.95,40219644.724062,40024845.824545,40414443.623579,4909753.85,4836714.349856,4982793.350144,52890.0,52504.789856,53275.210144,45182288.574062,44967733.139906,45396844.008217
offline,2048,4,1.0,edf+spt,1,0.9,40324313.018907,40128640.456256,40519985.581559,4662819.55,4572092.545356,4753546.554644,49850.0,49542.553128,50157.446872,45036982.568907,44802390.20922,45271574.928595
offline,2048,8,1.0,edf+spt,1,0.85,40414777.102332,40214735.506222,40614818.698441,6930660.55,6789935.351845,7071385.748155,25600.0,25358.689892,25841.310108,47371037.652332,47102472.346041,47639602.958623
offline,2048,8,1.0,edf+spt,1,0.8,40664087.327074,40464822.25953,40863352.394618,6405983.9,6284415.22548,6527552.57452,23890.0,23667.023787,24112.976213,47093961.227074,46835526.327767,47352396.126381
offline,2048,8,1.0,edf+spt,1,0.95,40211156.710455,40016067.364531,40406246.056378,7942501.4,7805584.998382,8079417.801618,29380.0,29104.423574,29655.576426,48183038.110455,47907747.368301,48458328.852609
offline,2048,8,1.0,edf+spt,1,0.9,40265394.161288,40070576.179604,40460212.142973,7404068.15,7290891.88397,7517244.41603,27440.0,27140.920373,27739.079627,47696902.311288,47464612.18534,47929192.437237
offline,2048,16,1.2,edf+spt,1,0.85,48126015.350009,47850150.442646,48401880.257372,11484069.25,11301020.333229,11667118.166771,16830.0,16661.094894,16998.905106,59626914.600009,59255703.725956,59998125.474061
offline,2048,16,1.2,edf+spt,1,0.8,48321108.509001,48046215.655542,48596001.36246,10640707.9,10449944.305561,10831471.494439,15690.0,15525.460733,15854.539267,58977506.409001,58586418.854989,59368593.963013
offline,2048,16,1.2,edf+spt,1,0.95,47987194.922652,47710453.651794,48263936.193509,13203298.3,13037264.424227,13369332.175773,19450.0,19329.764617,19570.235383,61209943.222652,60847986.921538,61571899.523765
offline,2048,16,1.2,edf+spt,1,0.9,48024505.51236,47747051.220063,48301959.804657,12422859.15,12229503.42489,12616214.87511,18100.0,17956.391761,18243.608239,60465464.66236,60071834.367025,60859094.957695
offline,2048,1,1.2,edf+spt,1,0.85,48605235.995698,48315173.785845,48895298.205552,0.0,0.0,0.0,196390.0,195175.607229,197604.392771,48801625.995698,48511234.130045,49092017.861352
offline,2048,1,1.2,edf+spt,1,0.8,48894164.065827,48593597.010644,49194731.121011,0.0,0.0,0.0,189230.0,188034.467646,190425.532354,49083394.065827,48782553.281579,49384234.850076
offline,2048,1,1.2,edf+spt,1,0.95,48022348.827896,47745263.11195,48299434.543843,0.0,0.0,0.0,214000.0,212796.805655,215203.194345,48236348.827896,47958876.666085,48513820.989708
offline,2048,1,1.2,edf+spt,1,0.9,48238058.496329,47960433.004984,48515683.987673,0.0,0.0,0.0,204720.0,203444.247521,205995.752479,48442778.496329,48164700.674948,48720856.317709
offline,2048,2,1.2,edf+spt,1,0.85,48527197.946364,48244729.277801,48809666.614928,2406831.5,2361155.343629,2452507.656371,104410.0,103664.887877,105155.112123,51038439.446364,50739910.316493,51336968.576236
offline,2048,2,1.2,edf+spt,1,0.8,48790364.650829,48506373.284477,49074356.01718,2360396.5,2326785.820831,2394007.179169,100270.0,99564.013264,100975.986736,51251031.150829,50947237.203189,51554825.098468
offline,2048,2,1.2,edf+spt,1,0.95,48017013.904531,47740634.897189,48293392.911873,2678100.7,2637510.976131,2718690.423869,115590.0,114809.890971,116370.109029,50810704.604531,50520877.066729,51100532.142334
offline,2048,2,1.2,edf+spt,1,0.9,48201576.759804,47926120.491394,48477033.028215,2560492.5,2523437.290723,2597547.709277,109710.0,108938.753468,110481.246532,50871779.259804,50588453.555985,51155104.963624
offline,2048,4,1.2,edf+spt,1,0.85,48395915.975512,48112956.88379,48678875.067234,5248183.6,5169107.696579,5327259.503421,56370.0,56005.502122,56734.497878,53700469.575512,53382268.590144,54018670.56088
offline,2048,4,1.2,edf+spt,1,0.8,48662314.656719,48384930.479024,48939698.834414,4923351.35,4849832.76202,4996869.93798,53190.0,52806.895133,53573.104867,53638856.006719,53320717.866261,53956994.147177
offline,2048,4,1.2,edf+spt,1,0.95,48001830.416657,47724085.954539,48279574.878774,5861486.35,5796405.252605,5926567.447395,63420.0,62950.20214,63889.79786,53926736.766656,53629366.911049,54224106.622264
offline,2048,4,1.2,edf+spt,1,0.9,48127572.628799,47847748.627759,48407396.629838,5568263.2,5492177.186145,5644349.213855,59840.0,59471.8318,60208.1682,53755675.828799,53462050.809533,54049300.848064
offline,2048,8,1.2,edf+spt,1,0.85,48237059.093196,47957799.572398,48516318.613993,8245968.0,8157836.713014,8334099.286986,30790.0,30520.995144,31059.004856,56513817.093196,56216807.093987,56810827.092405
offline,2048,8,1.2,edf+spt,1,0.8,48515897.541349,48243686.813025,48788108.269673,7676589.8,7575848.315705,7777331.284295,28660.0,28445.1045,28874.8955,56221147.341349,55900989.600792,56541305.081907
offline,2048,8,1.2,edf+spt,1,0.95,47991586.829351,47714606.60239,48268567.056313,9489267.9,9355998.10297,9622537.69703,35110.0,34817.931962,35402.068038,57515964.729351,57180977.975929,57850951.482774
offline,2048,8,1.2,edf+spt,1,0.9,48054206.635864,47777323.879098,48331089.392629,8931766.7,8796952.922895,9066580.477105,32920.0,32625.278779,33214.721221,57018893.335864,56668853.688202,57368932.983525
offline,2048,16,1.4,edf+spt,1,0.85,56333434.441404,56095819.827235,56571049.055572,13240133.65,13009311.958045,13470955.341955,19540.0,19310.543819,19769.456181,69593108.091404,69254285.132709,69931931.050099
offline,2048,16,1.4,edf+spt,1,0.8,56563326.215464,56326780.188772,56799872.242156,12124974.0,11907964.81765,12341983.18235,18140.0,17891.914378,18388.085622,68706440.215464,68358107.269457,69054773.161471
offline,2048,16,1.4,edf+spt,1,0.95,56173604.95312,55935593.077575,56411616.828665,15141659.85,14891152.906597,15392166.793403,22520.0,22269.804354,22770.195646,71337784.80312,70953608.766384,71721960.839855
offline,2048,16,1.4,edf+spt,1,0.9,56215810.181602,55977134.29921,56454486.063993,14293423.75,14014435.519581,14572411.980419,21010.0,20759.683165,21260.316835,70530243.931602,70158373.853171,70902114.010032
offline,2048,1,1.4,edf+spt,1,0.85,56876399.772266,56625386.891456,57127412.653076,0.0,0.0,0.0,227720.0,226215.0596,229224.9404,57104119.772266,56852773.555395,57355465.989137
offline,2048,1,1.4,edf+spt,1,0.8,57199720.156105,56943594.674229,57455845.637981,0.0,0.0,0.0,219950.0,218420.942127,221479.057873,57419670.156105,57163467.755751,57675872.556459
offline,2048,1,1.4,edf+spt,1,0.95,56211799.026019,55972461.984039,56451136.067998,0.0,0.0,0.0,248440.0,247074.766158,249805.233842,56460239.026019,56220559.587323,56699918.464715
offline,2048,1,1.4,edf+spt,1,0.9,56468178.239443,56227006.807735,56709349.67115,0.0,0.0,0.0,237760.0,236336.758972,239183.241028,56705938.239443,56464436.573991,56947439.904894
offline,2048,2,1.4,edf+spt,1,0.85,56796180.875937,56562176.824382,57030184.927492,2817562.95,2782052.049024,2853073.850976,121450.0,120553.448689,122346.551311,59735193.825937,59503192.720618,59967194.931256
offline,2048,2,1.4,edf+spt,1,0.8,57104643.792332,56865383.933946,57343903.650717,2726567.0,2691716.837878,2761417.162122,116490.0,115675.40462,117304.59538,59947700.792332,59721361.021166,60174040.563497
offline,2048,2,1.4,edf+spt,1,0.95,56206295.766027,55968732.628584,56443858.90347,3115710.8,3073795.486634,3157626.113366,135000.0,134011.986448,135988.013552,59457006.566027,59199770.834184,59714242.29787
offline,2048,2,1.4,edf+spt,1,0.9,56423081.9663,56193059.172065,56653104.760536,2983271.15,2947177.745313,3019364.554687,127910.0,126978.671581,128841.328419,59534263.1163,59301382.596181,59767143.63642
offline,2048,4,1.4,edf+spt,1,0.85,56670489.765621,56434093.719025,56906885.812217,6046419.75,5984068.90157,6108770.59843,65490.0,64992.140506,65987.859494,62782399.515621,62541257.526054,63023541.505187
offline,2048,4,1.4,edf+spt,1,0.8,57002011.934131,56766748.704524,57237275.163737,5699339.4,5623724.362269,5774954.437731,61810.0,61210.439607,62409.560393,62763161.334131,62481332.215684,63044990.452577
offline,2048,4,1.4,edf+spt,1,0.95,56192245.558788,55954847.510284,56429643.607292,6821231.2,6748554.808562,6893907.591438,73970.0,73363.199167,74576.800833,63087446.758788,62820723.613236,63354169.90434
offline,2048,4,1.4,edf+spt,1,0.9,56343193.679926,56106167.270925,56580220.088928,6436801.2,6362572.033578,6511030.366422,69580.0,69080.174717,70079.825283,62849574.879926,62596610.90869,63102538.851162
offline,2048,8,1.4,edf+spt,1,0.85,56476342.454637,56239626.921597,56713057.987676,9520865.9,9360702.0698,9681029.7302,35720.0,35329.654016,36110.345984,66032928.354637,65707373.320596,66358483.388678
offline,2048,8,1.4,edf+spt,1,0.8,56818989.435766,56576977.890882,57061000.980651,8888471.15,8749649.824881,9027292.475119,33380.0,32975.91063,33784.08937,65740840.585766,65418957.585371,66062723.586161
offline,2048,8,1.4,edf+spt,1,0.95,56180599.882365,55942842.26611,56418357.498619,10993704.55,10816524.985806,11170884.114194,40940.0,40588.118154,41291.881846,67215244.432365,66882002.88181,67548485.982919
offline,2048,8,1.4,edf+spt,1,0.9,56261204.26252,56024888.116437,56497520.408603,10182379.65,10031480.151499,10333279.148501,38240.0,37874.035101,38605.964899,66481823.91252,66173129.110486,66790518.714553
offline,2048,16,1.6,edf+spt,1,0.85,64521028.682316,64247106.323492,64794951.041139,15557020.0,15289162.621907,15824877.378093,22780.0,22517.962703,23042.037297,80100828.682316,79717391.019419,80484266.345212
offline,2048,16,1.6,edf+spt,1,0.8,64785839.522482,64507168.244416,65064510.800548,14361596.25,14090645.756773,14632546.743227,21090.0,20815.047924,21364.952076,79168525.772482,78795467.23542,79541584.309544
offline,2048,16,1.6,edf+spt,1,0.95,64350689.183887,64076665.663456,64624712.704317,17840031.0,17581901.341681,18098160.658319,26110.0,25862.935227,26357.064773,82216830.183887,81862235.786019,82571424.581754
offline,2048,16,1.6,edf+spt,1,0.9,64397213.909969,64123283.550782,64671144.269156,16754941.25,16498154.016277,17011728.483723,24420.0,24187.393244,24652.606756,81176575.159969,80828965.361954,81524184.957985
offline,2048,1,1.6,edf+spt,1,0.85,65146122.136464,64867353.925994,65424890.346933,0.0,0.0,0.0,261310.0,259848.663282,262771.336718,65407432.136464,65128635.865212,65686228.407715
offline,2048,1,1.6,edf+spt,1,0.8,65522904.956512,65232488.053563,65813321.859461,0.0,0.0,0.0,252420.0,250940.123146,253899.876854,65775324.956512,65484823.908133,66065826.00489
offline,2048,1,1.6,edf+spt,1,0.95,64401307.008298,64128208.175804,64674405.840791,0.0,0.0,0.0,284530.0,282859.297781,286200.702219,64685837.008298,64412483.431864,64959190.584731
offline,2048,1,1.6,edf+spt,1,0.9,64679130.153245,64403172.736496,64955087.569995,0.0,0.0,0.0,272360.0,270773.642201,273946.357799,64951490.153245,64675437.92373,65227542.382761
offline,2048,2,1.6,edf+spt,1,0.85,65048926.663988,64769361.314197,65328492.01378,3289705.15,3252539.176551,3326871.123449,139760.0,138858.624284,140661.375716,68478391.813988,68201191.640832,68755591.987145
offline,2048,2,1.6,edf+spt,1,0.8,65409998.235307,65128223.194913,65691773.275701,3136519.6,3094806.00675,3178233.19325,133890.0,132977.532996,134802.467004,68680407.835307,68383922.860543,68976892.810072
offline,2048,2,1.6,edf+spt,1,0.95,64388156.206637,64113806.535688,64662505.877587,3565647.45,3523979.821216,3607315.078784,154560.0,153557.118493,155562.881507,68108363.656637,67834999.189518,68381728.123757
offline,2048,2,1.6,edf+spt,1,0.9,64620048.466964,64338733.386947,64901363.546981,3417290.4,3381745.695662,3452835.104338,147000.0,146013.215066,147986.784934,68184338.866964,67899119.97918,68469557.754748
offline,2048,4,1.6,edf+spt,1,0.85,64909795.905034,64628957.818726,65190633.991341,7012521.2,6906717.180914,7118325.219086,74850.0,74246.808523,75453.191477,71997167.105034,71677657.562639,72316676.647428
offline,2048,4,1.6,edf+spt,1,0.8,65300203.50826,65005854.947421,65594552.069099,6632361.0,6567414.622397,6697307.377603,70900.0,70417.798906,71382.201094,72003464.50826,71704557.007848,72302372.008673
offline,2048,4,1.6,edf+spt,1,0.95,64374027.188956,64100256.200557,64647798.177355,7847059.9,7736553.794313,7957566.005687,84650.0,83983.129887,85316.870113,72305737.088956,71981914.962187,72629559.215725
offline,2048,4,1.6,edf+spt,1,0.9,64542779.741408,64268377.436378,64817182.046439,7458524.75,7335553.852948,7581495.647052,79640.0,79018.499581,80261.500419,72080944.491408,71762422.867917,72399466.1149
offline,2048,8,1.6,edf+spt,1,0.85,64694313.945698,64421003.233724,64967624.657672,11138763.05,10975111.327659,11302414.772341,41020.0,40713.838213,41326.161787,75874096.995698,75574502.409523,76173691.581873
offline,2048,8,1.6,edf+spt,1,0.8,65067129.357371,64791987.105393,65342271.609349,10332812.4,10170587.924069,10495036.875931,38330.0,38064.322855,38595.677145,75438271.757371,75099123.389236,75777420.125505
offline,2048,8,1.6,edf+spt,1,0.95,64360362.607141,64087236.75794,64633488.456342,12764506.05,12579661.196259,12949350.903741,46920.0,46479.981091,47360.018909,77171788.657141,76800356.733626,77543220.580657
offline,2048,8,1.6,edf+spt,1,0.9,64449489.678374,64175336.19555,64723643.161197,11844865.5,11675340.319867,12014390.680133,43870.0,43511.092054,44228.907946,76338225.178374,76021852.573498,76654597.78325
